,gender,race,age,number of prior convictions,recidivist,recidivism risk score,first name,last name,full name,risk assessment date,date of birth
3478,Male,African-American,32,9,1,7,John,Doe,John Doe,2019-07-23,1987-07-23
3479,Male,Caucasian,25,0,0,2,John,Doe,John Doe,2018-05-01,1993-04-30
3480,Male,African-American,57,2,0,1,John,Doe,John Doe,2018-08-02,1961-08-02
3481,Male,African-American,22,0,1,5,John,Doe,John Doe,2019-03-02,1997-03-01
3482,Female,Caucasian,42,3,0,5,Jane,Doe,Jane Doe,2019-04-03,1977-04-02
3483,Male,Caucasian,44,0,0,1,John,Doe,John Doe,2018-01-30,1974-01-30
3484,Male,Caucasian,34,3,0,1,John,Doe,John Doe,2018-12-31,1984-12-30
3485,Male,Hispanic,26,0,0,2,John,Doe,John Doe,2018-03-15,1992-03-14
3486,Male,Caucasian,26,2,0,4,John,Doe,John Doe,2019-02-04,1993-02-03
3487,Male,Other,39,0,0,1,John,Doe,John Doe,2019-10-03,1980-10-02
3488,Male,Caucasian,25,1,0,3,John,Doe,John Doe,2019-03-30,1994-03-29
3489,Male,Caucasian,26,2,1,6,John,Doe,John Doe,2017-07-02,1991-07-02
3490,Male,African-American,28,5,1,5,John,Doe,John Doe,2017-01-07,1989-01-07
3491,Male,Hispanic,32,0,0,1,John,Doe,John Doe,2018-09-29,1986-09-29
3492,Male,African-American,29,1,1,4,John,Doe,John Doe,2017-08-16,1988-08-15
3493,Male,Caucasian,51,0,0,1,John,Doe,John Doe,2019-11-03,1968-11-02
3494,Male,Other,28,2,0,1,John,Doe,John Doe,2019-08-19,1991-08-19
3495,Male,African-American,27,8,1,8,John,Doe,John Doe,2017-05-20,1990-05-20
3496,Male,Caucasian,44,0,0,2,John,Doe,John Doe,2019-12-04,1975-12-04
3497,Male,African-American,22,0,0,2,John,Doe,John Doe,2017-02-04,1995-02-04
3498,Male,Caucasian,62,3,0,1,John,Doe,John Doe,2018-06-10,1956-06-09
3499,Male,African-American,57,8,1,5,John,Doe,John Doe,2019-11-15,1962-11-15
3500,Male,African-American,27,11,0,9,John,Doe,John Doe,2019-05-31,1992-05-30
3501,Male,Caucasian,22,0,0,8,John,Doe,John Doe,2017-12-14,1995-12-14
3502,Male,African-American,28,4,0,7,John,Doe,John Doe,2018-08-15,1990-08-15
3503,Male,Other,32,0,0,1,John,Doe,John Doe,2017-07-13,1985-07-13
3504,Male,Caucasian,37,2,0,2,John,Doe,John Doe,2019-04-17,1982-04-17
3505,Male,African-American,23,6,1,6,John,Doe,John Doe,2017-04-16,1994-04-16
3506,Male,Caucasian,24,0,0,10,John,Doe,John Doe,2018-01-20,1994-01-20
3507,Male,Caucasian,57,0,0,1,John,Doe,John Doe,2017-08-20,1960-08-20
3508,Male,Caucasian,57,12,0,5,John,Doe,John Doe,2019-12-08,1962-12-08
3509,Male,African-American,38,7,0,6,John,Doe,John Doe,2019-03-13,1981-03-12
3510,Female,Caucasian,55,0,0,1,Jane,Doe,Jane Doe,2018-09-08,1963-09-08
3511,Male,African-American,32,3,0,4,John,Doe,John Doe,2019-03-06,1987-03-06
3512,Male,Asian,52,0,0,1,John,Doe,John Doe,2018-08-05,1966-08-05
3513,Male,Caucasian,44,2,0,4,John,Doe,John Doe,2018-08-28,1974-08-28
3514,Male,African-American,31,6,0,8,John,Doe,John Doe,2017-12-27,1986-12-27
3515,Male,African-American,35,4,0,4,John,Doe,John Doe,2018-04-18,1983-04-18
3516,Male,African-American,22,0,0,7,John,Doe,John Doe,2019-03-25,1997-03-24
3517,Male,African-American,34,5,0,6,John,Doe,John Doe,2019-01-05,1985-01-04
3518,Male,African-American,24,2,1,3,John,Doe,John Doe,2017-04-17,1993-04-17
3519,Male,Hispanic,30,0,0,3,John,Doe,John Doe,2017-09-24,1987-09-24
3520,Male,African-American,23,4,1,9,John,Doe,John Doe,2019-10-10,1996-10-09
3521,Male,Hispanic,38,0,0,1,John,Doe,John Doe,2018-11-08,1980-11-07
3522,Male,African-American,44,0,0,2,John,Doe,John Doe,2018-06-20,1974-06-20
3523,Male,Other,62,0,0,1,John,Doe,John Doe,2018-09-18,1956-09-17
3524,Male,African-American,41,1,0,5,John,Doe,John Doe,2019-10-16,1978-10-16
3525,Male,Caucasian,33,0,0,2,John,Doe,John Doe,2018-05-30,1985-05-29
3526,Male,Hispanic,54,0,0,1,John,Doe,John Doe,2017-07-24,1963-07-24
3527,Male,African-American,43,7,0,4,John,Doe,John Doe,2019-12-31,1976-12-30
3528,Male,African-American,26,2,0,5,John,Doe,John Doe,2018-12-08,1992-12-07
3529,Female,Caucasian,65,1,0,1,Jane,Doe,Jane Doe,2017-02-18,1952-02-19
3530,Male,Hispanic,21,1,0,8,John,Doe,John Doe,2018-06-25,1997-06-24
3531,Male,Caucasian,58,4,1,5,John,Doe,John Doe,2018-11-04,1960-11-03
3532,Male,Caucasian,28,1,0,1,John,Doe,John Doe,2019-04-15,1991-04-15
3533,Male,Hispanic,50,2,0,1,John,Doe,John Doe,2017-09-27,1967-09-27
3534,Male,African-American,26,1,0,6,John,Doe,John Doe,2019-02-13,1993-02-12
3535,Male,African-American,43,0,0,1,John,Doe,John Doe,2018-03-17,1975-03-17
3536,Female,African-American,36,0,0,6,Jane,Doe,Jane Doe,2019-09-23,1983-09-23
3537,Male,Caucasian,54,4,0,2,John,Doe,John Doe,2019-06-02,1965-06-01
3538,Male,Caucasian,49,0,0,1,John,Doe,John Doe,2017-05-15,1968-05-15
3539,Male,African-American,26,5,1,7,John,Doe,John Doe,2018-01-10,1992-01-10
3540,Male,Caucasian,53,0,0,1,John,Doe,John Doe,2017-09-09,1964-09-09
3541,Male,Hispanic,40,0,0,1,John,Doe,John Doe,2017-10-15,1977-10-15
3542,Female,Caucasian,35,4,0,7,Jane,Doe,Jane Doe,2018-09-02,1983-09-02
3543,Male,African-American,22,3,1,8,John,Doe,John Doe,2019-04-12,1997-04-11
3544,Female,African-American,23,0,0,3,Jane,Doe,Jane Doe,2018-03-11,1995-03-11
3545,Male,Other,40,0,0,1,John,Doe,John Doe,2018-03-19,1978-03-19
3546,Male,Hispanic,37,4,1,1,John,Doe,John Doe,2017-10-19,1980-10-19
3547,Male,African-American,38,4,0,3,John,Doe,John Doe,2019-11-08,1981-11-07
3548,Male,African-American,35,9,0,6,John,Doe,John Doe,2017-07-08,1982-07-08
3549,Male,African-American,37,3,0,2,John,Doe,John Doe,2017-08-14,1980-08-14
3550,Male,African-American,35,4,0,5,John,Doe,John Doe,2018-10-17,1983-10-17
3551,Female,Caucasian,58,1,0,2,Jane,Doe,Jane Doe,2017-10-08,1959-10-08
3552,Female,African-American,74,0,0,1,Jane,Doe,Jane Doe,2019-07-05,1945-07-05
3553,Male,African-American,38,5,0,4,John,Doe,John Doe,2017-06-29,1979-06-29
3554,Male,African-American,32,12,1,8,John,Doe,John Doe,2018-06-25,1986-06-25
3555,Male,African-American,35,8,1,9,John,Doe,John Doe,2017-06-30,1982-06-30
3556,Male,Hispanic,52,3,0,4,John,Doe,John Doe,2019-02-25,1967-02-25
3557,Male,Other,19,0,1,9,John,Doe,John Doe,2017-09-10,1998-09-10
3558,Male,African-American,35,17,1,7,John,Doe,John Doe,2017-05-09,1982-05-09
3559,Female,Caucasian,29,0,0,4,Jane,Doe,Jane Doe,2019-07-25,1990-07-24
3560,Male,African-American,30,2,0,2,John,Doe,John Doe,2017-03-29,1987-03-29
3561,Male,Caucasian,36,0,1,8,John,Doe,John Doe,2019-10-14,1983-10-14
3562,Male,African-American,32,0,0,9,John,Doe,John Doe,2018-02-10,1986-02-10
3563,Male,African-American,44,0,0,3,John,Doe,John Doe,2018-01-19,1974-01-19
3564,Male,Caucasian,43,0,0,1,John,Doe,John Doe,2017-09-23,1974-09-23
3565,Male,African-American,28,1,0,7,John,Doe,John Doe,2018-03-04,1990-03-04
3566,Male,African-American,56,5,0,3,John,Doe,John Doe,2018-09-01,1962-09-01
3567,Male,African-American,25,2,0,6,John,Doe,John Doe,2017-09-20,1992-09-19
3568,Male,African-American,63,3,0,9,John,Doe,John Doe,2019-03-30,1956-03-29
3569,Female,Caucasian,27,1,1,5,Jane,Doe,Jane Doe,2018-06-11,1991-06-11
3570,Female,African-American,23,1,0,4,Jane,Doe,Jane Doe,2018-03-12,1995-03-12
3571,Male,Caucasian,61,0,0,1,John,Doe,John Doe,2018-01-28,1957-01-28
3572,Female,African-American,45,1,0,4,Jane,Doe,Jane Doe,2018-06-15,1973-06-15
3573,Male,Caucasian,34,3,0,1,John,Doe,John Doe,2019-02-26,1985-02-25
3574,Male,African-American,32,24,1,7,John,Doe,John Doe,2019-11-20,1987-11-20
3575,Male,African-American,27,9,1,8,John,Doe,John Doe,2017-05-02,1990-05-02
3576,Male,African-American,26,0,0,2,John,Doe,John Doe,2017-08-18,1991-08-18
3577,Male,African-American,27,27,1,10,John,Doe,John Doe,2017-04-27,1990-04-27
3578,Male,Caucasian,32,6,0,5,John,Doe,John Doe,2017-05-26,1985-05-26
3579,Male,Hispanic,25,4,0,4,John,Doe,John Doe,2019-05-20,1994-05-19
3580,Male,African-American,28,5,0,8,John,Doe,John Doe,2017-04-18,1989-04-18
3581,Male,African-American,26,0,0,2,John,Doe,John Doe,2018-05-08,1992-05-07
3582,Male,Caucasian,38,0,0,1,John,Doe,John Doe,2018-06-04,1980-06-03
3583,Male,African-American,25,5,0,8,John,Doe,John Doe,2019-04-21,1994-04-20
3584,Male,Caucasian,52,0,0,1,John,Doe,John Doe,2019-12-19,1967-12-19
3585,Male,African-American,29,0,0,8,John,Doe,John Doe,2018-08-26,1989-08-25
3586,Male,Caucasian,26,0,0,5,John,Doe,John Doe,2017-01-19,1991-01-19
3587,Male,Other,38,0,0,2,John,Doe,John Doe,2017-08-13,1979-08-13
3588,Female,African-American,64,0,0,1,Jane,Doe,Jane Doe,2019-05-11,1955-05-11
3589,Male,Caucasian,56,0,0,1,John,Doe,John Doe,2019-03-16,1963-03-16
3590,Female,Caucasian,39,0,0,-1,Jane,Doe,Jane Doe,2018-09-28,1979-09-28
3591,Female,African-American,28,4,0,4,Jane,Doe,Jane Doe,2018-07-10,1990-07-10
3592,Male,Caucasian,41,1,1,4,John,Doe,John Doe,2017-04-06,1976-04-06
3593,Male,Caucasian,55,0,0,1,John,Doe,John Doe,2018-05-09,1963-05-09
3594,Male,Caucasian,33,0,0,1,John,Doe,John Doe,2019-05-14,1986-05-13
3595,Female,Caucasian,38,1,1,6,Jane,Doe,Jane Doe,2018-09-05,1980-09-04
3596,Female,African-American,27,0,0,3,Jane,Doe,Jane Doe,2017-11-18,1990-11-18
3597,Male,African-American,26,7,0,7,John,Doe,John Doe,2019-10-14,1993-10-13
3598,Male,African-American,35,0,0,3,John,Doe,John Doe,2018-08-28,1983-08-28
3599,Male,Caucasian,53,0,0,1,John,Doe,John Doe,2017-10-26,1964-10-26
3600,Female,African-American,24,0,0,5,Jane,Doe,Jane Doe,2019-10-30,1995-10-30
3601,Female,Caucasian,48,0,0,1,Jane,Doe,Jane Doe,2018-05-30,1970-05-30
3602,Male,African-American,26,2,1,2,John,Doe,John Doe,2019-07-23,1993-07-22
3603,Female,African-American,22,0,0,3,Jane,Doe,Jane Doe,2019-10-05,1997-10-04
3604,Male,African-American,21,1,0,6,John,Doe,John Doe,2017-03-23,1996-03-22
3605,Female,African-American,54,0,0,1,Jane,Doe,Jane Doe,2018-10-20,1964-10-19
3606,Male,African-American,25,0,0,3,John,Doe,John Doe,2018-12-05,1993-12-04
3607,Male,Caucasian,27,2,0,2,John,Doe,John Doe,2017-02-19,1990-02-19
3608,Male,Caucasian,45,0,0,1,John,Doe,John Doe,2019-11-11,1974-11-11
3609,Male,African-American,34,22,0,9,John,Doe,John Doe,2018-07-13,1984-07-12
3610,Male,Caucasian,57,0,0,1,John,Doe,John Doe,2017-07-14,1960-07-14
3611,Male,African-American,30,11,1,9,John,Doe,John Doe,2018-07-24,1988-07-23
3612,Male,Hispanic,25,0,0,7,John,Doe,John Doe,2019-10-11,1994-10-10
3613,Male,Caucasian,67,3,0,1,John,Doe,John Doe,2019-09-27,1952-09-26
3614,Male,Caucasian,46,0,1,1,John,Doe,John Doe,2017-01-03,1971-01-03
3615,Male,Other,40,1,0,1,John,Doe,John Doe,2017-05-28,1977-05-28
3616,Male,Asian,29,0,0,1,John,Doe,John Doe,2018-06-15,1989-06-14
3617,Male,African-American,24,15,1,10,John,Doe,John Doe,2017-04-01,1993-04-01
3618,Male,African-American,26,1,0,9,John,Doe,John Doe,2019-11-22,1993-11-21
3619,Male,Caucasian,56,1,1,1,John,Doe,John Doe,2018-10-15,1962-10-15
3620,Male,African-American,57,1,0,1,John,Doe,John Doe,2017-09-03,1960-09-03
3621,Female,Hispanic,25,14,0,6,Jane,Doe,Jane Doe,2018-04-09,1993-04-08
3622,Male,Caucasian,46,0,0,1,John,Doe,John Doe,2019-10-14,1973-10-13
3623,Male,African-American,33,3,0,2,John,Doe,John Doe,2018-07-13,1985-07-12
3624,Male,African-American,35,6,0,3,John,Doe,John Doe,2019-01-01,1984-01-01
3625,Male,African-American,21,0,0,5,John,Doe,John Doe,2017-08-20,1996-08-19
3626,Male,Other,34,3,0,2,John,Doe,John Doe,2017-11-16,1983-11-16
3627,Male,African-American,22,0,0,7,John,Doe,John Doe,2019-05-30,1997-05-29
3628,Female,Caucasian,36,0,0,2,Jane,Doe,Jane Doe,2018-06-23,1982-06-23
3629,Male,Caucasian,20,0,0,4,John,Doe,John Doe,2019-12-22,1999-12-22
3630,Male,Caucasian,61,3,1,2,John,Doe,John Doe,2018-05-14,1957-05-14
3631,Male,Caucasian,27,5,0,4,John,Doe,John Doe,2019-04-26,1992-04-25
3632,Female,Caucasian,25,0,0,3,Jane,Doe,Jane Doe,2017-11-10,1992-11-09
3633,Male,African-American,38,7,1,4,John,Doe,John Doe,2018-11-14,1980-11-13
3634,Female,Hispanic,22,1,1,5,Jane,Doe,Jane Doe,2018-08-30,1996-08-29
3635,Male,Caucasian,67,3,0,1,John,Doe,John Doe,2017-03-17,1950-03-17
3636,Male,Other,56,0,0,1,John,Doe,John Doe,2019-02-18,1963-02-18
3637,Male,Caucasian,51,0,0,1,John,Doe,John Doe,2019-01-28,1968-01-28
3638,Male,Caucasian,31,0,0,1,John,Doe,John Doe,2017-11-21,1986-11-21
3639,Male,Hispanic,56,0,0,1,John,Doe,John Doe,2017-05-03,1961-05-03
3640,Male,Hispanic,47,1,0,5,John,Doe,John Doe,2019-05-19,1972-05-18
3641,Male,African-American,51,17,0,4,John,Doe,John Doe,2018-10-17,1967-10-17
3642,Male,African-American,24,1,0,3,John,Doe,John Doe,2019-02-19,1995-02-19
3643,Female,African-American,35,1,0,2,Jane,Doe,Jane Doe,2019-10-28,1984-10-27
3644,Female,African-American,21,0,0,5,Jane,Doe,Jane Doe,2017-03-14,1996-03-13
3645,Male,African-American,25,1,0,6,John,Doe,John Doe,2019-10-04,1994-10-03
3646,Male,African-American,23,3,0,7,John,Doe,John Doe,2019-09-12,1996-09-11
3647,Male,Caucasian,30,1,0,2,John,Doe,John Doe,2018-01-16,1988-01-16
3648,Female,African-American,65,0,0,1,Jane,Doe,Jane Doe,2017-05-08,1952-05-08
3649,Male,Caucasian,61,1,0,4,John,Doe,John Doe,2018-10-11,1957-10-11
3650,Male,Other,40,1,0,1,John,Doe,John Doe,2018-02-03,1978-02-03
3651,Male,Caucasian,37,0,0,6,John,Doe,John Doe,2017-03-06,1980-03-06
3652,Male,Caucasian,57,1,0,4,John,Doe,John Doe,2018-10-18,1961-10-18
3653,Male,Hispanic,63,1,0,1,John,Doe,John Doe,2017-12-24,1954-12-24
3654,Male,African-American,25,7,0,6,John,Doe,John Doe,2017-07-01,1992-06-30
3655,Male,Caucasian,29,1,0,6,John,Doe,John Doe,2019-11-24,1990-11-23
3656,Male,African-American,35,0,1,8,John,Doe,John Doe,2019-09-10,1984-09-09
3657,Male,Caucasian,23,2,1,7,John,Doe,John Doe,2019-03-05,1996-03-04
3658,Male,Hispanic,51,0,0,1,John,Doe,John Doe,2018-10-23,1967-10-23
3659,Male,African-American,32,3,1,1,John,Doe,John Doe,2018-03-11,1986-03-11
3660,Male,African-American,38,3,0,4,John,Doe,John Doe,2017-04-29,1979-04-29
3661,Male,African-American,48,1,0,1,John,Doe,John Doe,2018-06-01,1970-06-01
3662,Male,Caucasian,58,1,1,1,John,Doe,John Doe,2017-07-02,1959-07-02
3663,Male,Hispanic,25,3,1,6,John,Doe,John Doe,2018-03-15,1993-03-14
3664,Male,Caucasian,49,12,0,5,John,Doe,John Doe,2018-11-17,1969-11-17
3665,Female,Caucasian,26,0,0,6,Jane,Doe,Jane Doe,2019-08-13,1993-08-12
3666,Male,African-American,34,0,1,1,John,Doe,John Doe,2017-07-04,1983-07-04
3667,Male,Caucasian,42,0,0,1,John,Doe,John Doe,2017-06-21,1975-06-21
3668,Male,Caucasian,26,2,0,4,John,Doe,John Doe,2017-10-09,1991-10-09
3669,Male,African-American,23,4,1,9,John,Doe,John Doe,2019-01-17,1996-01-17
3670,Male,Caucasian,34,5,1,2,John,Doe,John Doe,2017-05-30,1983-05-30
3671,Male,African-American,53,2,0,3,John,Doe,John Doe,2018-04-15,1965-04-15
3672,Male,African-American,26,7,0,6,John,Doe,John Doe,2017-04-26,1991-04-26
3673,Male,African-American,32,0,0,5,John,Doe,John Doe,2018-02-28,1986-02-28
3674,Female,African-American,35,5,0,3,Jane,Doe,Jane Doe,2019-11-18,1984-11-17
3675,Male,Caucasian,26,0,0,5,John,Doe,John Doe,2018-06-11,1992-06-10
3676,Male,Caucasian,26,8,1,10,John,Doe,John Doe,2019-06-11,1993-06-10
3677,Male,African-American,29,8,0,9,John,Doe,John Doe,2018-12-07,1989-12-06
3678,Male,African-American,23,0,0,4,John,Doe,John Doe,2018-01-29,1995-01-29
3679,Male,Caucasian,61,10,0,6,John,Doe,John Doe,2017-03-29,1956-03-29
3680,Male,African-American,28,14,1,7,John,Doe,John Doe,2017-09-18,1989-09-18
3681,Male,Hispanic,29,0,0,2,John,Doe,John Doe,2017-08-08,1988-08-07
3682,Female,African-American,37,0,0,1,Jane,Doe,Jane Doe,2017-07-23,1980-07-23
3683,Male,Caucasian,32,0,1,1,John,Doe,John Doe,2019-01-06,1987-01-06
3684,Male,African-American,53,5,0,4,John,Doe,John Doe,2017-12-06,1964-12-06
3685,Female,Caucasian,44,0,0,1,Jane,Doe,Jane Doe,2017-08-03,1973-08-03
3686,Male,African-American,21,1,0,8,John,Doe,John Doe,2017-08-04,1996-08-03
3687,Male,African-American,35,0,1,8,John,Doe,John Doe,2017-01-04,1982-01-04
3688,Male,Hispanic,35,0,0,3,John,Doe,John Doe,2018-02-28,1983-02-28
3689,Male,Caucasian,20,0,0,3,John,Doe,John Doe,2017-08-10,1997-08-10
3690,Male,African-American,29,4,0,4,John,Doe,John Doe,2019-03-13,1990-03-12
3691,Male,African-American,64,0,0,2,John,Doe,John Doe,2019-08-02,1955-08-02
3692,Male,Caucasian,49,0,0,5,John,Doe,John Doe,2017-09-26,1968-09-26
3693,Female,Caucasian,30,2,1,1,Jane,Doe,Jane Doe,2018-06-16,1988-06-15
3694,Male,Caucasian,37,3,0,1,John,Doe,John Doe,2017-04-10,1980-04-10
3695,Male,African-American,24,0,0,3,John,Doe,John Doe,2019-02-16,1995-02-16
3696,Male,African-American,26,24,1,10,John,Doe,John Doe,2017-09-27,1991-09-27
3697,Female,African-American,50,0,0,1,Jane,Doe,Jane Doe,2019-04-19,1969-04-18
3698,Male,African-American,29,1,1,4,John,Doe,John Doe,2019-05-10,1990-05-09
3699,Female,African-American,21,0,0,10,Jane,Doe,Jane Doe,2017-07-30,1996-07-29
3700,Male,Caucasian,25,0,0,9,John,Doe,John Doe,2018-06-30,1993-06-29
3701,Male,African-American,24,1,0,3,John,Doe,John Doe,2019-04-16,1995-04-16
3702,Male,African-American,20,0,0,3,John,Doe,John Doe,2017-08-07,1997-08-07
3703,Male,Hispanic,37,1,0,1,John,Doe,John Doe,2018-09-15,1981-09-15
3704,Male,African-American,21,0,0,6,John,Doe,John Doe,2017-09-06,1996-09-05
3705,Female,Caucasian,53,1,0,1,Jane,Doe,Jane Doe,2019-06-02,1966-06-02
3706,Male,Other,36,3,1,4,John,Doe,John Doe,2019-10-28,1983-10-28
3707,Female,Caucasian,38,0,0,1,Jane,Doe,Jane Doe,2017-08-07,1979-08-07
3708,Male,Caucasian,33,0,0,1,John,Doe,John Doe,2018-08-18,1985-08-17
3709,Male,African-American,25,0,0,7,John,Doe,John Doe,2018-11-04,1993-11-03
3710,Female,African-American,45,0,0,1,Jane,Doe,Jane Doe,2017-12-22,1972-12-22
3711,Male,Caucasian,22,2,1,9,John,Doe,John Doe,2017-04-28,1995-04-28
3712,Male,Caucasian,43,0,0,1,John,Doe,John Doe,2018-01-19,1975-01-19
3713,Male,African-American,38,15,0,6,John,Doe,John Doe,2017-08-24,1979-08-24
3714,Male,African-American,22,8,1,4,John,Doe,John Doe,2018-02-26,1996-02-26
3715,Male,African-American,57,0,0,1,John,Doe,John Doe,2019-03-15,1962-03-15
3716,Female,Hispanic,53,0,0,1,Jane,Doe,Jane Doe,2017-04-26,1964-04-26
3717,Female,African-American,33,1,0,2,Jane,Doe,Jane Doe,2019-09-27,1986-09-26
3718,Male,African-American,59,1,0,1,John,Doe,John Doe,2019-04-19,1960-04-18
3719,Male,Hispanic,67,0,0,1,John,Doe,John Doe,2018-06-05,1951-06-05
3720,Female,Caucasian,65,1,0,1,Jane,Doe,Jane Doe,2019-10-02,1954-10-02
3721,Male,African-American,21,1,0,5,John,Doe,John Doe,2019-08-10,1998-08-09
3722,Male,African-American,32,0,0,7,John,Doe,John Doe,2017-06-21,1985-06-21
3723,Male,Caucasian,38,3,0,3,John,Doe,John Doe,2017-11-02,1979-11-02
3724,Male,Caucasian,29,0,0,1,John,Doe,John Doe,2017-07-24,1988-07-23
3725,Male,Hispanic,36,1,0,3,John,Doe,John Doe,2019-12-20,1983-12-20
3726,Male,Caucasian,43,8,0,3,John,Doe,John Doe,2017-09-22,1974-09-22
3727,Male,African-American,21,8,1,9,John,Doe,John Doe,2018-04-18,1997-04-17
3728,Male,African-American,22,0,0,4,John,Doe,John Doe,2017-12-10,1995-12-10
3729,Male,African-American,36,2,1,3,John,Doe,John Doe,2017-04-13,1981-04-13
3730,Male,African-American,35,1,0,5,John,Doe,John Doe,2017-06-19,1982-06-19
3731,Male,African-American,41,7,1,3,John,Doe,John Doe,2018-02-19,1977-02-19
3732,Male,African-American,60,9,0,8,John,Doe,John Doe,2017-01-05,1957-01-05
3733,Male,Caucasian,21,0,0,3,John,Doe,John Doe,2019-05-14,1998-05-13
3734,Female,African-American,23,0,0,7,Jane,Doe,Jane Doe,2017-07-16,1994-07-16
3735,Female,Other,42,0,0,1,Jane,Doe,Jane Doe,2019-08-09,1977-08-08
3736,Male,Caucasian,50,0,1,1,John,Doe,John Doe,2018-12-28,1968-12-27
3737,Male,African-American,41,1,0,5,John,Doe,John Doe,2019-09-22,1978-09-22
3738,Male,Hispanic,28,2,0,8,John,Doe,John Doe,2019-11-25,1991-11-25
3739,Male,African-American,27,5,1,9,John,Doe,John Doe,2019-06-25,1992-06-24
3740,Male,Hispanic,32,7,0,7,John,Doe,John Doe,2017-06-28,1985-06-28
3741,Male,Caucasian,26,3,0,10,John,Doe,John Doe,2019-09-25,1993-09-24
3742,Female,Hispanic,29,0,0,3,Jane,Doe,Jane Doe,2017-01-15,1988-01-15
3743,Male,African-American,24,1,1,6,John,Doe,John Doe,2019-07-23,1995-07-23
3744,Male,Caucasian,60,1,0,1,John,Doe,John Doe,2017-06-14,1957-06-14
3745,Male,African-American,31,15,1,5,John,Doe,John Doe,2019-01-08,1988-01-08
3746,Male,African-American,49,1,1,3,John,Doe,John Doe,2017-04-29,1968-04-29
3747,Male,Hispanic,21,1,1,8,John,Doe,John Doe,2019-02-03,1998-02-02
3748,Male,African-American,32,2,0,5,John,Doe,John Doe,2019-08-13,1987-08-13
3749,Male,African-American,35,4,0,4,John,Doe,John Doe,2019-01-19,1984-01-19
3750,Male,African-American,56,1,0,1,John,Doe,John Doe,2019-11-01,1963-11-01
3751,Male,Other,30,0,0,1,John,Doe,John Doe,2017-09-15,1987-09-15
3752,Male,African-American,42,1,1,6,John,Doe,John Doe,2017-12-11,1975-12-11
3753,Male,Caucasian,54,0,0,1,John,Doe,John Doe,2019-03-30,1965-03-29
3754,Female,African-American,32,11,0,7,Jane,Doe,Jane Doe,2019-02-19,1987-02-19
3755,Male,Hispanic,39,0,0,1,John,Doe,John Doe,2017-11-08,1978-11-08
3756,Male,Caucasian,59,2,1,1,John,Doe,John Doe,2018-06-18,1959-06-18
3757,Male,Hispanic,24,8,0,8,John,Doe,John Doe,2018-01-16,1994-01-16
3758,Male,Caucasian,21,1,1,4,John,Doe,John Doe,2017-05-04,1996-05-03
3759,Male,Caucasian,42,1,1,3,John,Doe,John Doe,2017-05-05,1975-05-05
3760,Female,Other,25,0,0,2,Jane,Doe,Jane Doe,2018-11-06,1993-11-05
3761,Female,Caucasian,39,3,0,3,Jane,Doe,Jane Doe,2017-10-08,1978-10-08
3762,Male,Caucasian,29,1,0,3,John,Doe,John Doe,2019-04-10,1990-04-09
3763,Male,African-American,35,9,0,6,John,Doe,John Doe,2018-01-21,1983-01-21
3764,Male,African-American,34,19,0,8,John,Doe,John Doe,2019-01-09,1985-01-08
3765,Female,Caucasian,25,0,0,3,Jane,Doe,Jane Doe,2017-07-29,1992-07-28
3766,Male,Caucasian,43,1,0,1,John,Doe,John Doe,2017-02-23,1974-02-23
3767,Male,Caucasian,26,8,1,10,John,Doe,John Doe,2017-05-27,1991-05-27
3768,Male,African-American,54,21,0,6,John,Doe,John Doe,2019-09-20,1965-09-19
3769,Male,Caucasian,42,0,0,1,John,Doe,John Doe,2018-11-10,1976-11-09
3770,Male,Caucasian,24,0,0,3,John,Doe,John Doe,2019-07-23,1995-07-23
3771,Male,African-American,29,0,0,9,John,Doe,John Doe,2017-11-02,1988-11-01
3772,Male,African-American,27,12,1,8,John,Doe,John Doe,2018-05-10,1991-05-10
3773,Male,Caucasian,47,0,0,2,John,Doe,John Doe,2017-11-01,1970-11-01
3774,Male,African-American,31,1,0,10,John,Doe,John Doe,2018-10-15,1987-10-15
3775,Male,Caucasian,50,2,0,3,John,Doe,John Doe,2017-03-07,1967-03-07
3776,Male,Hispanic,32,20,0,10,John,Doe,John Doe,2017-08-26,1985-08-26
3777,Male,Caucasian,32,2,1,4,John,Doe,John Doe,2019-05-30,1987-05-30
3778,Male,Hispanic,47,1,0,5,John,Doe,John Doe,2019-09-06,1972-09-05
3779,Male,African-American,41,25,1,9,John,Doe,John Doe,2018-04-22,1977-04-22
3780,Female,Caucasian,51,0,0,5,Jane,Doe,Jane Doe,2019-05-27,1968-05-26
3781,Female,Caucasian,21,3,1,7,Jane,Doe,Jane Doe,2018-03-18,1997-03-17
3782,Male,Other,59,1,0,1,John,Doe,John Doe,2017-04-12,1958-04-12
3783,Female,Caucasian,49,1,0,1,Jane,Doe,Jane Doe,2018-06-10,1969-06-10
3784,Male,Hispanic,28,3,1,8,John,Doe,John Doe,2018-06-21,1990-06-21
3785,Male,Caucasian,30,0,0,2,John,Doe,John Doe,2019-05-14,1989-05-13
3786,Male,Caucasian,39,2,0,3,John,Doe,John Doe,2019-08-05,1980-08-04
3787,Male,Caucasian,26,1,0,2,John,Doe,John Doe,2018-04-13,1992-04-12
